ï»¿Locality,References,log fO2 (dFMQ),log fO2 (dFMQ)_1std,Analysis,Method,Remarks 1,U-Pb Age,Ti-in-zirc Temp C,P,Ti,Y,Nb,Hf,Th,U,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,log fO2 (dFMQ).1,log fO2 (dFMQ)_1std.1,Th/U
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z3.1 / c",ArF LAICPMS,,2.1,804.0,5.21112415484566,2.2945529212967815,7.402451520818244,0.9082585601768908,9.131621787264777,4.516338972281476,5.123963979403259,-4.017383521085972,1.9572739077056285,-1.4828052615007343,1.4906543764441336,2.322387720290225,0.9202827531436925,3.9889840465642745,2.667228206581955,5.153291594497779,4.136765278106052,5.560681631015528,3.7999735016195233,5.945420608606575,4.204692619390966,-0.41,0.42,0.5446428571428571
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z3.2 / r",ArF LAICPMS,,2.1,800.0,5.323497665078335,2.25758772706331,6.668228248417403,1.3737155789130306,9.11305824916963,4.085976312551584,5.081404364984463,-2.5362006401079293,2.122261538862764,-2.5497652221364966,0.26236426446749106,1.1249295969854831,-0.2045671657412744,3.005682604407159,1.6882490928583902,4.279440045898781,3.339321977944068,4.812184355372417,3.1945831322991562,5.3706380281276624,3.632309102625542,-0.41,0.42,0.3695652173913043
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z4.1 / c",ArF LAICPMS,,2.1,752.0,5.790877181507135,1.7749523509116738,7.828038032125829,2.209372711271867,9.202409001649903,5.662960480135946,6.4692503167957724,-3.575550768806933,2.928523523860541,-1.1239300966523995,1.814824742159051,2.4595888418037104,0.5822156198526637,4.204692619390966,3.044522437723423,5.54907608489522,4.532599493153256,6.003887067106539,4.3463994570307305,6.448889394146858,4.663439094112067,-0.41,0.42,0.44651162790697674
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z4.2 / r",ArF LAICPMS,,2.1,756.0,5.365040998590945,1.809926773183504,6.897704943128636,1.8748743759385615,9.185227671161108,4.700480365792417,5.598421958998375,-3.265117844404791,2.4336133554004498,-2.722656353491572,0.34358970439007686,1.2267122912954254,-0.5041810810473222,3.1612467120315646,2.0831845279586703,4.497584975308154,3.529297384289471,4.997212273764115,3.374168709274236,5.560681631015528,3.8480176754522337,-0.41,0.42,0.4074074074074074
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z5.1 / c",ArF LAICPMS,,2.1,725.0,5.6164073951712,1.4770487243883548,7.473069088032197,1.3887912413184778,9.08466376388818,4.836281906951478,5.583496308781699,-3.649658740960655,2.3702437414678603,-1.016111067156366,1.8309801823813363,2.3608540011180215,0.5481214085096876,4.014579593753238,2.760009940032921,5.209486152841421,4.160444363926624,5.602118820879701,3.893859034800475,6.0330862217988015,4.320151230955794,-0.41,0.42,0.47368421052631576
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z5.2 / r",ArF LAICPMS,,2.1,768.0,5.38541207339897,1.937301774518713,6.755768921984255,1.5303947050936475,9.042394981126735,4.231203744939298,5.14166355650266,-2.6654494426215645,2.152924318439639,-2.9798589243977007,0.17395330712343798,1.2947271675944,-0.4700036292457356,3.1654750481410856,1.9416152247724325,4.483002552013883,3.4657359027997265,4.969813299576001,3.292126286607793,5.472270673671475,3.8133070324889884,-0.41,0.42,0.4023391812865497
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z6.1 / c",ArF LAICPMS,,2.1,831.0,4.99991133073328,2.5416019934645457,7.1929342212158,0.8544153281560676,9.065198986306513,4.1588830833596715,4.955827057601261,-4.422848629194137,1.6389967146756448,-1.579879110192556,1.4678743481123135,2.1138429683971682,1.0438040521731147,3.8416005411316,2.6100697927420065,4.983606621708336,3.9080149840306073,5.342334251964811,3.6506582412937387,5.730099782973574,4.048300623720694,-0.41,0.42,0.4507042253521127
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z6.2 / r",ArF LAICPMS,,2.1,847.0,5.162497643405501,2.681021528714291,7.408530566894626,0.8544153281560676,9.05543941075822,4.368181227851829,5.0689042022202315,-3.540459448995663,1.801709800081223,-1.1776554960085626,1.8164520818184267,2.3978952727983707,1.2556160374777743,4.056988775678332,2.803360380906535,5.10594547390058,4.04305126783455,5.5053315359323625,3.832979798087693,5.958424693029782,4.215086179918229,-0.41,0.42,0.4962264150943397
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z7.2 / r",ArF LAICPMS,,2.1,793.0,4.805659046737495,2.186051276738094,6.472346294500901,1.2919836816486494,9.02725852623582,3.8110970868381857,4.836281906951478,-0.33572876016377506,1.749199854809259,-3.107781777362614,0.0769610411361284,0.9001613499442714,-0.3509769228240947,2.785011242238338,1.6193882432872684,4.046553898385752,3.126760535960395,4.624972813284271,2.9014215940827497,5.123963979403259,3.459466289786131,-0.41,0.42,0.35873015873015873
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z8.1 / c",ArF LAICPMS,,2.1,792.0,5.084505142662711,2.174751721484161,7.352441100243583,0.9631743177730056,8.996280439395015,4.463606621666305,5.0689042022202315,-3.7297014486341915,1.8687205103641833,-1.0788096613719298,1.8066480817218056,2.517696472610991,1.0577902941478545,3.9815490680767565,2.714694743820879,5.099866427824199,4.067315889834181,5.4680601411351315,3.6938669956249757,5.910796644040527,4.21803603456465,-0.41,0.42,0.5459119496855346
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z8.2 / r",ArF LAICPMS,,2.1,825.0,4.768988271217486,2.4849066497880004,6.450470422144176,1.1939224684724346,9.140775908590273,3.7887247890836524,4.820281565605037,-6.38101240746896,1.8421356765531218,-2.987764103904814,0.03922071315328133,0.9439058989071284,-0.3285040669720361,2.653241964607215,1.6486586255873816,4.123903364463645,3.104586678466073,4.593097604753822,2.9391619220655967,5.170483995038151,3.427514689979529,-0.41,0.42,0.35645161290322586
"Yellowstone, Huckleberry Ridge tuff","Wotzlaw, J.-F. et al., 2015",-0.41,0.42,"HRT-C, z9.1 / c",ArF LAICPMS,,2.1,749.0,5.4988062272974405,1.7387102481382397,7.512071245835466,2.1435893615035875,9.193906065512758,5.303304908059076,6.095824562432225,-3.816712825623821,2.667228206581955,-1.4828052615007343,1.423108334242607,2.122261538862764,0.2468600779315258,3.835141961092188,2.797281334830153,5.176149732573829,4.127134385045092,5.60947179518496,3.9721769282478934,6.220590170099739,4.412798293340635,-0.41,0.42,0.4527027027027027
